id,title,description,availability,condition,price,image_link,brand,additional_image_link,product_type,custom_label_0,custom_label_1,custom_label_2
hainaauto-951316223,Jetour Traveler 2023 2.0T 4WD Adventure PRO,"2023 · Jetour · Traveler 2023 2.0T · 22,917 km · brown · 7-speed wet dual-clutch · Located in Hubei. Stock HA-951316223. Sourced from China with full export support from HainaAuto.",in stock,used,9654.66 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_1f0c7912aab27047.webp,Jetour,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_bbb8339eec37a0e2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_cdc6d91ddca06925.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_c6cb3532753319e8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_65a21295caa6895d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_a3346b52505538f4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_a9c2f43f80ddd2e7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_146ce0ce5abee105.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_631c2d95e06bbce2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_f3f32bba9baaa151.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/951316223/col_46454bcf353bfedf.webp",SUVs & Off-Road > Jetour > Traveler 2023 2.0T,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-761016729,"Xiaomi YU7 2025 Model: Long Battery Life, High Performance All-Wheel Drive Max Edition","2025 · Xiaomi · YU7 2025 Model: · 2,917 km · blue · automatic · Located in Guangdong. Stock HA-761016729. Sourced from China with full export support from HainaAuto.",in stock,used,17811.18 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_385580c6e541ab93.webp,Xiaomi,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_0e368e266c165dc7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_e945fd51f34c66c7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_9cd3d55c440a19b9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_fb868430499a14f3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_b8433b1b400f903a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_50246ad411bb6ef3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_a5ea92f7026fb754.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_e1f6db6785a38f1b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_59087fedd18a5261.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/761016729/col_8fc36802b1e3dbb1.webp",SUVs & Off-Road > Xiaomi > YU7 2025 Model:,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-174917495,iCAR 2025 iCAR V23 501 4WD Advanced Intelligent Driving Edition Automatic Transmission,"2025 · iCAR · 2025 iCAR V23 · 10,833 km · green · automatic · Located in Guangdong. Stock HA-174917495. Sourced from China with full export support from HainaAuto.",in stock,used,9294.37 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_ee763b2e495a89f5.webp,iCAR,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_c24b8dc9c499d36c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_b93b7af7d2412f14.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_723a71fbe56d1269.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_1cbfdea3b01ee5aa.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_1056c8334cbd6606.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_e4aff3f26b353521.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_04bb0add13830afe.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_bda5ef13d6de7cf2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174917495/col_7b31c4b78b3a0494.webp",SUVs & Off-Road > iCAR > 2025 iCAR V23,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-405718016,Volkswagen 2024 Range Rover R-Line 2.0TSI 380TSI AWD Cruiser Automatic,2024 · Volkswagen · 2024 Range Rover · 708 km · black · automatic · Located in Beijing. Stock HA-405718016. Sourced from China with full export support from HainaAuto.,in stock,used,12807.18 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_b9acbc9fa9f01bfc.webp,Volkswagen,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_180e6261502660c2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_6b5207d88a2fc7f9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_35d676978a7500fb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_a0f9644d365d1cdc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_7d8f824d924d95bc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_7d05c3326a353303.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_6a7d5875b0fcc166.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_e302ffd13cde06b3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_201610d55e5e2aed.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405718016/col_c473c53fd66c2e86.webp",SUVs & Off-Road > Volkswagen > 2024 Range Rover,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-907818670,"Xiaomi YU7 2025 Model: Long Battery Life, High Performance All-Wheel Drive Max Edition","2025 · Xiaomi · YU7 2025 Model: · 2,500 km · orange color · automatic · Located in Jiangxi. Stock HA-907818670. Sourced from China with full export support from HainaAuto.",in stock,used,17811.18 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_df7eb33f082c21d1.webp,Xiaomi,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_34ba08f7f8a06209.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_7d94cc164a100e63.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_7fff8fdc9a211c19.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_c67faaeb77714dcc.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_e4f6efb233f6a993.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_88ac0c362eea7cd5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_f469a38825250179.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_50246ad411bb6ef3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_a5ea92f7026fb754.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/907818670/col_e1f6db6785a38f1b.webp",SUVs & Off-Road > Xiaomi > YU7 2025 Model:,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-311619543,Volkswagen 2024 Teramont 2.0TSI 380TSI 4WD Premium Luxury Edition (Automatic),"2024 · Volkswagen · 2024 Teramont 2.0TSI · 11,250 km · black · automatic · Located in Shanxi. Stock HA-311619543. Sourced from China with full export support from HainaAuto.",in stock,used,14058.18 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_c6b74a532919bb04.webp,Volkswagen,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_679febf4aaa3ebf3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_31836e0986695f8f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_5f511de0f1ba00e7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_57746b2aa964fbf7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_3fc535fc075083ed.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_dedd992cfc35bdbd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_3a385631db23c50d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_3987be5b0f51d2f9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_4c24f4f680c2174f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/311619543/col_78b4adfa973cb296.webp",SUVs & Off-Road > Volkswagen > 2024 Teramont 2.0TSI,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-061620178,Navigator 2023 2.0T AWD Premium Edition,"2023 · Navigator · 2023 2.0T AWD · 16,667 km · black · 8-speed automatic · Located in Sichuan. Stock HA-061620178. Sourced from China with full export support from HainaAuto.",in stock,used,13898.05 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_8e09701a090701e8.webp,Navigator,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_a1718bd0112c303b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_07e013c8a66e29ff.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_2c1241a2d6b2db11.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_fb3d9f1656cb5e38.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_5215af6b0d5bd9ba.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_97f476095396a350.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_cef3d4653dfb5013.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_592c42233299cfc3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_726742369f610578.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/061620178/col_a1e9a88d0b2629b5.webp",SUVs & Off-Road > Navigator > 2023 2.0T AWD,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-860020972,"Xiaomi YU7 2025 Model: Long Battery Life, High Performance All-Wheel Drive Max Edition","2025 · Xiaomi · YU7 2025 Model: · 7,500 km · orange color · automatic · Located in Shanghai. Stock HA-860020972. Sourced from China with full export support from HainaAuto.",in stock,used,17661.06 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_da102b30a797afb0.webp,Xiaomi,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_a18ac2ff1930c7f4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_cebd25e64e114a99.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_2c2a9fe32461deae.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_0bbd8d552bdeab41.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_77c6371fdb8fd4cd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_1933ad3d437c8eb5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_146c05f50e861904.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_50246ad411bb6ef3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_a5ea92f7026fb754.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/860020972/col_e1f6db6785a38f1b.webp",SUVs & Off-Road > Xiaomi > YU7 2025 Model:,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-163021687,AITO 2026 M7 Pure Electric Max 4WD 6-Seater (192-line LiDAR) Automatic Transmission,"2026 · AITO · 2026 M7 Pure · 1,667 km · black · automatic · Located in Sichuan. Stock HA-163021687. Sourced from China with full export support from HainaAuto.",in stock,used,17751.13 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_4b244f18ed9f9460.webp,AITO,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_e0a6473c3d7a257e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_66a0c6fa5acb724b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_09d2fa3a82166cca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_84f7d050a9ecd39d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_45b428b2caa4abf0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_bdaa58dacb9e8c06.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_7696a6a57bfe0547.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_d8df4162f0980c7a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_61d408e610e7854e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/163021687/col_ee341cebfd128e71.webp",SUVs & Off-Road > AITO > 2026 M7 Pure,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-978622342,2023 Volvo XC60 B5 AWD Inscription Sport Edition,"2023 · Volvo · XC60 B5 AWD · 70,833 km · black · 8-speed automatic · Located in Zhejiang. Stock HA-978622342. Sourced from China with full export support from HainaAuto.",in stock,used,9394.45 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_a520cc8f3afc81e1.webp,Volvo,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_eff8e48c742d78e3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_471fca54d0bbbac6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_894a472e320a02c4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_55de562d5172761d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_e44f34994eb85f39.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_7adc63de087ed15a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_99d9d962048d5240.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_1184bbbdce54d234.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/978622342/col_a0f14b922d84693a.webp",SUVs & Off-Road > Volvo > XC60 B5 AWD,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-698323138,AITO 2026 Model M7 Pure Electric Max 4WD 5-Seater (192-line LiDAR) Automatic Transmission,"2026 · AITO · 2026 Model M7 · 1,667 km · black · automatic · Located in Tianjin. Stock HA-698323138. Sourced from China with full export support from HainaAuto.",in stock,used,18211.50 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_0e4a51c4ac748732.webp,AITO,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_9ab82d63de4965e7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_7d31ed4e30958565.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_d66919a6fff72c8c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_778f4fd4fc3b4511.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_dc7e69e81f619b9e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_d8df4162f0980c7a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_61d408e610e7854e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_ee341cebfd128e71.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_3c83f05bfb1d8c11.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/698323138/col_304bd33f9b177b7c.webp",SUVs & Off-Road > AITO > 2026 Model M7,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-278823884,WEY 2025 Blue Mountain DHT 1.5T 4WD Intelligent Driving Max Automatic,"2025 · WEY · 2025 Blue Mountain · 8,333 km · White · automatic · Located in Hunan. Stock HA-278823884. Sourced from China with full export support from HainaAuto.",in stock,used,12907.26 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/278823884/col_cb6832b8fab88fa0.webp,WEY,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/278823884/col_f13993c92fed0bdf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/278823884/col_895fdd942285d388.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/278823884/col_3fd1e94541baaed5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/278823884/col_ec39351d47d39cc2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/278823884/col_f13ff14f3a0b32ca.webp",SUVs & Off-Road > WEY > 2025 Blue Mountain,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-069124649,2024 Volvo XC60 B5 AWD Inscription Luxury Edition,"2024 · Volvo · XC60 B5 AWD · 29,167 km · blue · 8-speed automatic · Located in Jiangsu. Stock HA-069124649. Sourced from China with full export support from HainaAuto.",in stock,used,10895.65 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_efcc06d0dbf54bae.webp,Volvo,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_5abb7f33532c4a93.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_f0fb5966a52bca22.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_fb129ffc0094392f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_f1bd28d522d856c5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_7adc63de087ed15a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_99d9d962048d5240.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_1184bbbdce54d234.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/069124649/col_a0f14b922d84693a.webp",SUVs & Off-Road > Volvo > XC60 B5 AWD,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-793725716,Lexus RX (Imported) 2024 RX300 2.0T AWD Luxury Edition Automatic Transmission,"2024 · Lexus · RX (Imported) 2024 · 2,500 km · grey · automatic · Located in Jiangxi. Stock HA-793725716. Sourced from China with full export support from HainaAuto.",in stock,used,22314.78 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_f59e2c971d7b967a.webp,Lexus,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_7f04a41d0e0fcdf9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_25747e2d6bbbcd61.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_043c4ad7a37b66f9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_43d97f96093ff0e8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_859893c3f0795efd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_25c8cc52aea05888.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_b6680d6b0399f22d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_7dc6a249de9c16aa.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_c86751a8d69d38a2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/793725716/col_bca76adb7effec0f.webp",SUVs & Off-Road > Lexus > RX (Imported) 2024,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-107326580,2023 Explorer EcoBoost 285 AWD ST-LINE 6-Seater,"2023 · Explorer · EcoBoost 285 AWD · 12,917 km · black · 10-speed automatic transmission · Located in Sichuan. Stock HA-107326580. Sourced from China with full export support from HainaAuto.",in stock,used,15759.54 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_f1c1959708850188.webp,Explorer,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_6aa2276042a9459c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_951a9c205b845b8b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_28ce305fbc0eed7a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_7e392e03c8c4354e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_f5897700a9bfe0ce.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_9c78aa0db24602ca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_0f25644d154e84f4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_b80f223e0b5cd79d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_d20002e73b3b8851.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/107326580/col_15c58f3d8e4905d6.webp",SUVs & Off-Road > Explorer > EcoBoost 285 AWD,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-510927475,WEY 2025 Blue Mountain DHT 1.5T 4WD Intelligent Driving Ultra Automatic,"2025 · WEY · 2025 Blue Mountain · 2,917 km · green · automatic · Located in Shandong. Stock HA-510927475. Sourced from China with full export support from HainaAuto.",in stock,used,14508.54 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_2e3476ab3d0e5e7f.webp,WEY,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_37bcfe6baed9969a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_b962442b577fcfbf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_fe723f1da008eaf7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_90260b051b26c5af.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_88ad6dec45187c9e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_75f50e122f5224b1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/510927475/col_b40160c79e5cc395.webp",SUVs & Off-Road > WEY > 2025 Blue Mountain,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-612828482,2024 Volvo XC60 B5 AWD Inscription Luxury Edition,"2024 · Volvo · XC60 B5 AWD · 12,500 km · black · 8-speed automatic · Located in Hunan. Stock HA-612828482. Sourced from China with full export support from HainaAuto.",in stock,used,12356.82 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_49d0a8b4f5d064d9.webp,Volvo,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_7e1fa73f7e46b375.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_51f2e54afb6013ca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_91c891558d7cbd7d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_d0e844197eae1396.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_7adc63de087ed15a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_99d9d962048d5240.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_1184bbbdce54d234.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/612828482/col_a0f14b922d84693a.webp",SUVs & Off-Road > Volvo > XC60 B5 AWD,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-405929219,AITO 2026 Wengjie M7 Extended Range Pro+ AWD 5-Seater Automatic,"2026 · AITO · 2026 Wengjie M7 · 3,333 km · Beige · automatic · Located in Henan. Stock HA-405929219. Sourced from China with full export support from HainaAuto.",in stock,used,16199.89 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_1dcc2780648445ec.webp,AITO,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_2c988bbd781f0d8b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_d219eb5844abf3cb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_0b2bffa79db43363.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_1b2b39544b4651a2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_b641660f93ff6ddf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_eae924e0cd886527.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_d8df4162f0980c7a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_61d408e610e7854e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_ee341cebfd128e71.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/405929219/col_3c83f05bfb1d8c11.webp",SUVs & Off-Road > AITO > 2026 Wengjie M7,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-779530069,Nissan X-Trail 2023 e-POWER Super Hybrid Dual Motor AWD Luxury Edition,"2023 · Nissan · X-Trail 2023 e-POWER · 6,250 km · White · Electric vehicle single-speed gearbox · Located in Liaoning. Stock HA-779530069. Sourced from China with full export support from HainaAuto.",in stock,used,9354.42 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_546bbf2f3b18cf37.webp,Nissan,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_d771f5661ad62428.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_62832cc53bbb6e89.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_50a11f658bbb9df0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_2beadfa68a46197d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_3fbfbfab8a15bad8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_c1517107057c880e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_e0a2c92ff6fb6320.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_b414564538894703.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_c003c3a59d5deb12.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/779530069/col_b9d356a32b776057.webp",SUVs & Off-Road > Nissan > X-Trail 2023 e-POWER,SUVs & Off-Road,priority_01_suvs,price_under_10000
